"status","http_status","venues__menus__menu_name","venues__menus__sections__subsections__subsection_name","venues__menus__sections__subsections__contents__text","venues__menus__sections__subsections__contents__type","venues__menus__sections__section_name","venues__menus__currency_symbol","venues__locu_id","venues__contact__phone","venues__name","venues__location__postal_code","venues__location__locality","venues__location__address1","venues__location__region","venues__location__country","venues__location__geo__type","venues__location__geo__coordinates001","venues__location__geo__coordinates002","venues__menus__sections__subsections__contents__price","venues__menus__sections__subsections__contents__name","venues__menus__sections__subsections__contents__description","venues__menus__sections__subsections__contents__|","venues__menus__sections__subsections__contents__|__text","venues__menus__sections__subsections__contents__|__type","venues__menus__sections__subsections__contents__|__options__name","venues__menus__sections__subsections__contents__|__options__price"
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","5.05","Egg, Cheese and Bacon","","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","5.05","Egg, Cheese and Canadian Bacon","","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","6.25","Egg, Cheese, Tomato and Avocado","","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","4.05","Ham, Cheese and Tomato","","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","5.75","Over Easy BLT and Cheese","","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","5.55","Protein Delight","Egg​ whites, deli turkey and cheese","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","5.75","Mediterranean","Egg, feta, peppers, onion and dried oregano","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","5.75","Croissant Bacon-Pineapple","Bacon, egg, cheese and pineapple","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","6.75","Hearty Attack","Egg, bacon, ham, cheddar and mayo","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","5.55","Bruscetta","Egg, parmesan cheese, onion, tomato and fresh basil","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","6.25","Nutty Bee","2 scrambled eggs, cheese, honey and walnuts","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","6.55","Western","Egg, ham, cheese, peppers and onions","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","6.95","Egg-Cellent","Egg, sausage, peppers, onions, cheddar and pepper jack cheese","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","6.55","French Toast-Bacon","Texas French toast filled with bacon, egg and cheese and syrup on the side","option_groups","Toast","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Whole grain",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Rye",""
"","","","","","","","","","","","","","","","","","","","","","","","Wrap","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","Any style served with toast","SECTION_TEXT","Eggs​","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","3.95","One Egg W/ Home Fries","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.25","Two Eggs W/Home Fries","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.25","Three Eggs W/ Home Fries","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.75","Breakfast Panini","Served on ciabatta bread with 2 eggs, cheese and choice of ham, sausage, bacon or canadian bacon","","","","",""
"","","","","Served on tortilla: white, wheat or spinach","SECTION_TEXT","Breakfast Burrito​","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.75","Classic","3 scrambled eggs, pepper jack cheese, sour cream and mild salsa","option_groups","Tortilla","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","7.55","Broccoli and Cheddar","3 scrambled eggs, broccoli, cheddar cheese and sour cream","option_groups","Tortilla","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","7.55","Tomato and Spinach","3 scrambled eggs, spinach, tomato, mozzarella cheese and sour cream","option_groups","Tortilla","OPTION_CHOOSE","White",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Wheat",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Spinach",""
"","","","","","ITEM","","","","","","","","","","","","","","","French Toast","","option_groups","Size","OPTION_CHOOSE","Half order (2 slices)","4.25"
"","","","","","","","","","","","","","","","","","","","","","","","","","Full order (4 slices)","5.25"
"","","","","","ITEM","","","","","","","","","","","","","","4.75","Waffles (6’’)","Plain","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.95","Oatmeal","Served with brown sugar and choice of banana, apple, raisins or walnuts","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","3.75","Grilled Banana and Peanut Butter or Nutella Sandwich","On white, wheat or whole grain","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","2.95","Side of Home Fries","","","","","",""
"","","","Bakery","","ITEM","","","","","","","","","","","","","","1.45","Bagel","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","1.55","Croissant","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","1.15","Toast or English Muffin","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","0.45","Butter","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","0.45","Peanut Butter","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","0.45","Jelly","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","1.25","Cream Cheese","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Pastries, Cakes and Desserts","","option_groups","Price","OPTION_CHOOSE","","1.25"
"","","","","","","","","","","","","","","","","","","","","","","","","","","3.35"
"","","","Sandwiches","","ITEM","Lunch​","","","","","","","","","","","","","","Sandwiches","Served with pickle and choice of potato chips, banana, apple or biscotti","","","","",""
"","","","Panini","Served on ciabatta bread","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.95","Vegetarian","Spinach, artichoke, tomato, onion and provolone","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.95","Zesty Chicken","Grilled chicken, avocado, mild salsa and pepper jack cheese","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.95","Avocado Ranch","Deli turkey, bacon, avocado, ranch dressing and provolone","","","","",""
